,title,artist,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,unknown,total_number_of_words,emotional_impact_words,neutral_words,norm_positive,norm_negative,norm_anger,norm_anticipation,norm_disgust,norm_fear,norm_joy,norm_sadness,norm_surprise,norm_trust,norm_unknown,norm_total_number_of_words,norm_emotional_impact_words,norm_neutral_words
ML472,Joey,Concrete Blonde,6,10,7,1,4,5,4,4,4,2,67,99,16,16,6.0606060606060606,10.1010101010101,7.070707070707071,1.0101010101010102,4.040404040404041,5.05050505050505,4.040404040404041,4.040404040404041,4.040404040404041,2.0202020202020203,67.67676767676768,100.0,16.161616161616163,16.161616161616163
ML474,Vesuvius,Sufjan Stevens,6,13,8,7,5,37,3,9,7,3,42,132,19,71,4.545454545454546,9.848484848484848,6.0606060606060606,5.303030303030303,3.787878787878788,28.03030303030303,2.272727272727273,6.818181818181818,5.303030303030303,2.272727272727273,31.818181818181817,100.0,14.393939393939394,53.78787878787879
ML475,Out Of My Head,Fastball,5,6,2,6,4,2,2,4,2,2,40,73,11,22,6.8493150684931505,8.219178082191782,2.73972602739726,8.219178082191782,5.47945205479452,2.73972602739726,2.73972602739726,5.47945205479452,2.73972602739726,2.73972602739726,54.794520547945204,100.0,15.068493150684931,30.136986301369863
ML476,So Far Away,Dire Straits,4,3,0,2,0,0,3,0,2,3,87,98,7,4,4.081632653061225,3.061224489795918,0.0,2.0408163265306123,0.0,0.0,3.061224489795918,0.0,2.0408163265306123,3.061224489795918,88.77551020408163,100.0,7.142857142857143,4.081632653061225
ML477,Cab,Train,12,4,4,2,4,4,2,4,1,2,54,100,16,30,12.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,54.0,100.0,16.0,30.0
ML478,Can't Find My Way Home,Blind Faith,3,4,1,2,1,2,0,2,2,1,51,79,7,21,3.7974683544303796,5.063291139240507,1.2658227848101267,2.5316455696202533,1.2658227848101267,2.5316455696202533,0.0,2.5316455696202533,2.5316455696202533,1.2658227848101267,64.55696202531645,100.0,8.860759493670885,26.582278481012658
ML479,Everyday,Dave Matthews Band,41,12,3,10,2,5,31,6,5,8,36,124,53,35,33.064516129032256,9.67741935483871,2.4193548387096775,8.064516129032258,1.6129032258064515,4.032258064516129,25.0,4.838709677419355,4.032258064516129,6.451612903225806,29.032258064516128,100.0,42.74193548387097,28.225806451612904
ML480,Beautiful Girl,Pete Droge & The Sinners,15,1,0,3,0,1,15,0,3,2,64,126,16,46,11.904761904761905,0.7936507936507936,0.0,2.380952380952381,0.0,0.7936507936507936,11.904761904761905,0.0,2.380952380952381,1.5873015873015872,50.79365079365079,100.0,12.698412698412698,36.507936507936506
ML481,Jealous Guy,Roxy Music,2,19,14,2,6,14,2,16,4,1,33,69,21,15,2.898550724637681,27.536231884057973,20.28985507246377,2.898550724637681,8.695652173913043,20.28985507246377,2.898550724637681,23.18840579710145,5.797101449275362,1.4492753623188406,47.82608695652174,100.0,30.434782608695652,21.73913043478261
ML482,Get Out Of This House,Shawn Colvin,8,6,1,1,2,1,6,1,0,3,82,142,14,46,5.633802816901408,4.225352112676056,0.704225352112676,0.704225352112676,1.408450704225352,0.704225352112676,4.225352112676056,0.704225352112676,0.0,2.112676056338028,57.74647887323944,100.0,9.859154929577464,32.394366197183096
ML483,Window In The Skies,U2,26,14,8,2,5,10,23,10,2,2,134,192,40,18,13.541666666666666,7.291666666666667,4.166666666666667,1.0416666666666667,2.6041666666666665,5.208333333333333,11.979166666666666,5.208333333333333,1.0416666666666667,1.0416666666666667,69.79166666666667,100.0,20.833333333333332,9.375
ML491,Lookin' For Another Pure Love,Stevie Wonder,14,10,1,4,1,7,14,9,1,2,57,101,24,20,13.861386138613861,9.900990099009901,0.9900990099009901,3.9603960396039604,0.9900990099009901,6.930693069306931,13.861386138613861,8.910891089108912,0.9900990099009901,1.9801980198019802,56.43564356435643,100.0,23.762376237623762,19.801980198019802
ML494,Feeling Good,Nina Simone,18,1,1,12,1,0,14,1,10,12,61,111,19,31,16.216216216216218,0.9009009009009009,0.9009009009009009,10.81081081081081,0.9009009009009009,0.0,12.612612612612613,0.9009009009009009,9.00900900900901,10.81081081081081,54.95495495495496,100.0,17.117117117117118,27.92792792792793
ML495,Comin' Home Baby,Mel Torme,22,3,0,2,0,0,21,1,1,1,206,259,25,28,8.494208494208495,1.1583011583011582,0.0,0.7722007722007722,0.0,0.0,8.108108108108109,0.3861003861003861,0.3861003861003861,0.3861003861003861,79.53667953667954,100.0,9.652509652509652,10.81081081081081
ML498,Remind Me,Patrice Rushen,32,9,2,10,1,1,31,8,9,15,47,119,41,31,26.89075630252101,7.563025210084033,1.680672268907563,8.403361344537815,0.8403361344537815,0.8403361344537815,26.050420168067227,6.722689075630252,7.563025210084033,12.605042016806722,39.49579831932773,100.0,34.45378151260504,26.050420168067227
ML499,Give Me Your Love ,Curtis Mayfield,21,5,2,8,2,4,21,3,2,3,40,79,26,13,26.582278481012658,6.329113924050633,2.5316455696202533,10.126582278481013,2.5316455696202533,5.063291139240507,26.582278481012658,3.7974683544303796,2.5316455696202533,3.7974683544303796,50.63291139240506,100.0,32.91139240506329,16.455696202531644
ML500,Tu Boca,Chayanne,1,9,4,0,4,6,0,4,0,0,261,298,10,27,0.33557046979865773,3.0201342281879193,1.342281879194631,0.0,1.342281879194631,2.0134228187919465,0.0,1.342281879194631,0.0,0.0,87.58389261744966,100.0,3.3557046979865772,9.060402684563758
ML501,Hay Un Amor Afuera,Jeremias,0,3,2,0,2,2,0,2,0,0,201,205,3,1,0.0,1.4634146341463414,0.975609756097561,0.0,0.975609756097561,0.975609756097561,0.0,0.975609756097561,0.0,0.0,98.04878048780488,100.0,1.4634146341463414,0.4878048780487805
ML502,Esclavo De Sus Besos,David Bisbal,3,6,6,0,6,6,0,3,0,3,270,279,9,0,1.075268817204301,2.150537634408602,2.150537634408602,0.0,2.150537634408602,2.150537634408602,0.0,1.075268817204301,0.0,1.075268817204301,96.7741935483871,100.0,3.225806451612903,0.0
ML503,Call Upon His Name ,Darlene Zschech,22,6,0,6,5,4,9,2,0,17,32,78,28,18,28.205128205128204,7.6923076923076925,0.0,7.6923076923076925,6.410256410256411,5.128205128205129,11.538461538461538,2.5641025641025643,0.0,21.794871794871796,41.02564102564103,100.0,35.8974358974359,23.076923076923077
ML504,To God Alone,Aaron Shust,21,1,0,16,1,6,20,2,2,20,43,82,22,17,25.609756097560975,1.2195121951219512,0.0,19.51219512195122,1.2195121951219512,7.317073170731708,24.390243902439025,2.4390243902439024,2.4390243902439024,24.390243902439025,52.4390243902439,100.0,26.829268292682926,20.73170731707317
ML505,What A Savior,Laura Story,11,2,1,2,2,2,4,2,1,5,27,48,13,8,22.916666666666668,4.166666666666667,2.0833333333333335,4.166666666666667,4.166666666666667,4.166666666666667,8.333333333333334,4.166666666666667,2.0833333333333335,10.416666666666666,56.25,100.0,27.083333333333332,16.666666666666668
ML506,Trading My Sorrows,Darrell Evans,71,65,8,4,51,29,27,27,1,51,131,263,136,-4,26.99619771863118,24.714828897338403,3.041825095057034,1.520912547528517,19.39163498098859,11.02661596958175,10.26615969581749,10.26615969581749,0.38022813688212925,19.39163498098859,49.80988593155894,100.0,51.71102661596958,-1.520912547528517
ML507,My Heart's Already There,Newsong,10,7,0,7,4,1,5,2,1,5,81,134,17,36,7.462686567164179,5.223880597014926,0.0,5.223880597014926,2.985074626865672,0.746268656716418,3.7313432835820897,1.492537313432836,0.746268656716418,3.7313432835820897,60.44776119402985,100.0,12.686567164179104,26.865671641791046
ML508,The Lost Get Found,Britt Nicole,19,12,2,2,1,11,13,8,6,11,103,178,31,44,10.674157303370787,6.741573033707865,1.1235955056179776,1.1235955056179776,0.5617977528089888,6.179775280898877,7.303370786516854,4.49438202247191,3.3707865168539324,6.179775280898877,57.86516853932584,100.0,17.415730337078653,24.719101123595507
ML509,Hear Our Song,Jadon Lavik,40,5,0,16,0,3,30,11,0,32,15,85,45,25,47.05882352941177,5.882352941176471,0.0,18.823529411764707,0.0,3.5294117647058822,35.294117647058826,12.941176470588236,0.0,37.64705882352941,17.647058823529413,100.0,52.94117647058823,29.41176470588235
ML510,All That I Am,The Afters,25,3,0,4,3,2,16,0,0,5,52,100,28,20,25.0,3.0,0.0,4.0,3.0,2.0,16.0,0.0,0.0,5.0,52.0,100.0,28.0,20.0
ML511,Joy Unspeakable,Todd Agnew,24,14,5,6,5,11,20,2,0,11,48,101,38,15,23.762376237623762,13.861386138613861,4.9504950495049505,5.9405940594059405,4.9504950495049505,10.891089108910892,19.801980198019802,1.9801980198019802,0.0,10.891089108910892,47.524752475247524,100.0,37.62376237623762,14.851485148514852
ML512,Get Ready For Your Miracle,Norman Hutchins,16,0,0,23,0,9,15,0,6,15,34,64,16,14,25.0,0.0,0.0,35.9375,0.0,14.0625,23.4375,0.0,9.375,23.4375,53.125,100.0,25.0,21.875
ML513,You're My Thrill,Diana Krall,9,0,0,8,0,8,8,0,8,0,40,62,9,13,14.516129032258064,0.0,0.0,12.903225806451612,0.0,12.903225806451612,12.903225806451612,0.0,12.903225806451612,0.0,64.51612903225806,100.0,14.516129032258064,20.967741935483872
ML514,Color Green,Jonathan Butler,33,0,0,12,0,0,30,4,7,21,64,147,33,50,22.448979591836736,0.0,0.0,8.16326530612245,0.0,0.0,20.408163265306122,2.7210884353741496,4.761904761904762,14.285714285714286,43.53741496598639,100.0,22.448979591836736,34.01360544217687
ML515,Acknowledgement,John Coltrane,20,0,0,0,0,0,10,0,0,0,0,20,20,0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
ML516,Driven Under,Seether,3,20,13,2,5,12,3,5,5,2,95,131,23,13,2.2900763358778624,15.267175572519085,9.923664122137405,1.5267175572519085,3.816793893129771,9.16030534351145,2.2900763358778624,3.816793893129771,3.816793893129771,1.5267175572519085,72.51908396946565,100.0,17.557251908396946,9.923664122137405
ML517,Rhinosaur,Soundgarden,9,13,6,7,7,7,6,7,4,7,10,47,22,15,19.148936170212767,27.659574468085108,12.76595744680851,14.893617021276595,14.893617021276595,14.893617021276595,12.76595744680851,14.893617021276595,8.51063829787234,14.893617021276595,21.27659574468085,100.0,46.808510638297875,31.914893617021278
ML519,You've Seen the Butcher,Deftones,1,14,1,6,4,12,1,11,1,2,27,80,15,38,1.25,17.5,1.25,7.5,5.0,15.0,1.25,13.75,1.25,2.5,33.75,100.0,18.75,47.5
ML520,Fall To Pieces,Velvet Revolver,1,29,2,10,2,3,1,29,1,1,62,108,30,16,0.9259259259259259,26.85185185185185,1.8518518518518519,9.25925925925926,1.8518518518518519,2.7777777777777777,0.9259259259259259,26.85185185185185,0.9259259259259259,0.9259259259259259,57.407407407407405,100.0,27.77777777777778,14.814814814814815
ML521,Away From Me,Puddle Of Mudd,3,29,2,0,2,22,1,9,1,1,124,172,32,16,1.744186046511628,16.86046511627907,1.1627906976744187,0.0,1.1627906976744187,12.790697674418604,0.5813953488372093,5.232558139534884,0.5813953488372093,0.5813953488372093,72.09302325581395,100.0,18.6046511627907,9.30232558139535
ML523,Glorified G,Pearl Jam,8,15,14,2,0,15,3,2,1,4,34,93,23,36,8.602150537634408,16.129032258064516,15.053763440860216,2.150537634408602,0.0,16.129032258064516,3.225806451612903,2.150537634408602,1.075268817204301,4.301075268817204,36.55913978494624,100.0,24.731182795698924,38.70967741935484
ML525,Y Te Has Quedado Sola,Los Iracundos,2,0,0,0,0,0,0,0,0,0,144,151,2,5,1.3245033112582782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.36423841059603,100.0,1.3245033112582782,3.3112582781456954
ML527,On The Dancefloor ,David Guetta,22,4,3,3,4,68,17,4,4,12,61,189,26,102,11.640211640211641,2.1164021164021163,1.5873015873015872,1.5873015873015872,2.1164021164021163,35.97883597883598,8.994708994708995,2.1164021164021163,2.1164021164021163,6.349206349206349,32.27513227513227,100.0,13.756613756613756,53.96825396825397
ML528,El Palomito,Los Cadetes De Linares,0,2,1,0,1,1,0,2,0,0,82,84,2,0,0.0,2.380952380952381,1.1904761904761905,0.0,1.1904761904761905,1.1904761904761905,0.0,2.380952380952381,0.0,0.0,97.61904761904762,100.0,2.380952380952381,0.0
ML529,Vestido Azul,La Oreja De Van Gogh,0,6,4,0,2,4,0,3,0,0,162,180,6,12,0.0,3.3333333333333335,2.2222222222222223,0.0,1.1111111111111112,2.2222222222222223,0.0,1.6666666666666667,0.0,0.0,90.0,100.0,3.3333333333333335,6.666666666666667
ML530,Algo De Ti,Paulina Rubio,0,7,7,0,7,7,0,7,0,0,239,250,7,4,0.0,2.8,2.8,0.0,2.8,2.8,0.0,2.8,0.0,0.0,95.6,100.0,2.8,1.6
ML531,I Will Bless His Holy Name,Fred Hammond & Radical For Christ,22,4,0,11,2,1,12,2,3,13,34,77,26,17,28.571428571428573,5.194805194805195,0.0,14.285714285714286,2.5974025974025974,1.2987012987012987,15.584415584415584,2.5974025974025974,3.896103896103896,16.883116883116884,44.15584415584416,100.0,33.76623376623377,22.07792207792208
ML532,Joy ,Whitney Houston,44,5,2,9,1,4,42,3,7,5,40,102,49,13,43.13725490196079,4.901960784313726,1.9607843137254901,8.823529411764707,0.9803921568627451,3.9215686274509802,41.1764705882353,2.9411764705882355,6.862745098039215,4.901960784313726,39.21568627450981,100.0,48.03921568627451,12.745098039215685
ML534,War Cry,Micah Stampley,31,24,9,11,11,13,3,7,1,15,45,118,55,18,26.271186440677965,20.338983050847457,7.627118644067797,9.322033898305085,9.322033898305085,11.016949152542374,2.542372881355932,5.932203389830509,0.847457627118644,12.711864406779661,38.13559322033898,100.0,46.610169491525426,15.254237288135593
ML535,Love Is Alive,Gary Wright,36,2,2,20,1,5,34,2,1,18,55,122,38,29,29.508196721311474,1.639344262295082,1.639344262295082,16.39344262295082,0.819672131147541,4.098360655737705,27.868852459016395,1.639344262295082,0.819672131147541,14.754098360655737,45.08196721311475,100.0,31.147540983606557,23.770491803278688
ML536,Fire With Fire,Scissor Sisters,6,9,7,5,1,36,4,1,1,3,75,162,15,72,3.7037037037037037,5.555555555555555,4.320987654320987,3.0864197530864197,0.6172839506172839,22.22222222222222,2.4691358024691357,0.6172839506172839,0.6172839506172839,1.8518518518518519,46.2962962962963,100.0,9.25925925925926,44.44444444444444
ML537,Some Kind Of Wonderful,The Drifters,25,6,4,8,2,4,25,5,13,24,46,90,31,13,27.77777777777778,6.666666666666667,4.444444444444445,8.88888888888889,2.2222222222222223,4.444444444444445,27.77777777777778,5.555555555555555,14.444444444444445,26.666666666666668,51.111111111111114,100.0,34.44444444444444,14.444444444444445
ML538,Abundantly,J. Moss,10,16,1,2,0,15,6,15,7,2,96,160,26,38,6.25,10.0,0.625,1.25,0.0,9.375,3.75,9.375,4.375,1.25,60.0,100.0,16.25,23.75
ML539,Love Don't Love Nobody,Phil Perry,40,13,2,2,11,1,28,1,1,1,67,133,53,13,30.075187969924812,9.774436090225564,1.5037593984962405,1.5037593984962405,8.270676691729323,0.7518796992481203,21.05263157894737,0.7518796992481203,0.7518796992481203,0.7518796992481203,50.37593984962406,100.0,39.849624060150376,9.774436090225564
ML540,Everything I Miss At Home,Cherrelle,22,6,2,7,2,4,16,4,4,6,94,175,28,53,12.571428571428571,3.4285714285714284,1.1428571428571428,4.0,1.1428571428571428,2.2857142857142856,9.142857142857142,2.2857142857142856,2.2857142857142856,3.4285714285714284,53.714285714285715,100.0,16.0,30.285714285714285
ML541,Love Rollercoaster,The Ohio Players,80,5,3,6,0,4,80,4,2,0,191,341,85,65,23.46041055718475,1.466275659824047,0.8797653958944281,1.7595307917888563,0.0,1.1730205278592376,23.46041055718475,1.1730205278592376,0.5865102639296188,0.0,56.011730205278596,100.0,24.926686217008797,19.06158357771261
ML543,Lover Please,Clyde McPhatter,7,17,5,9,6,7,5,15,8,4,74,117,24,19,5.982905982905983,14.52991452991453,4.273504273504273,7.6923076923076925,5.128205128205129,5.982905982905983,4.273504273504273,12.820512820512821,6.837606837606837,3.4188034188034186,63.24786324786325,100.0,20.512820512820515,16.23931623931624
ML545,Walking In Rhythm,The Blackbyrds,22,2,0,4,0,0,11,3,0,0,122,183,24,37,12.021857923497267,1.092896174863388,0.0,2.185792349726776,0.0,0.0,6.0109289617486334,1.639344262295082,0.0,0.0,66.66666666666667,100.0,13.114754098360656,20.218579234972676
ML546,Take That To The Bank,Shalamar,47,4,3,9,1,3,37,3,4,27,73,162,51,38,29.012345679012345,2.4691358024691357,1.8518518518518519,5.555555555555555,0.6172839506172839,1.8518518518518519,22.839506172839506,1.8518518518518519,2.4691358024691357,16.666666666666668,45.06172839506173,100.0,31.48148148148148,23.45679012345679
ML547,Love Is The Key ,Maze,12,1,0,1,0,1,11,1,0,3,43,84,13,28,14.285714285714286,1.1904761904761905,0.0,1.1904761904761905,0.0,1.1904761904761905,13.095238095238095,1.1904761904761905,0.0,3.5714285714285716,51.19047619047619,100.0,15.476190476190476,33.333333333333336
ML548,Baby Hold On To Me,Gerald Levert,22,5,3,14,1,4,22,5,3,10,60,127,27,40,17.322834645669293,3.937007874015748,2.3622047244094486,11.023622047244094,0.7874015748031497,3.1496062992125986,17.322834645669293,3.937007874015748,2.3622047244094486,7.874015748031496,47.24409448818898,100.0,21.25984251968504,31.496062992125985
ML549,Fortunate,Maxwell,37,2,2,17,1,1,24,6,5,15,59,139,39,41,26.618705035971225,1.4388489208633093,1.4388489208633093,12.23021582733813,0.7194244604316546,0.7194244604316546,17.26618705035971,4.316546762589928,3.597122302158273,10.79136690647482,42.44604316546763,100.0,28.057553956834532,29.496402877697843
ML550,Intimate Friends,Eddie Kendricks,60,1,1,25,0,1,57,1,1,43,48,129,61,20,46.51162790697674,0.7751937984496124,0.7751937984496124,19.37984496124031,0.0,0.7751937984496124,44.18604651162791,0.7751937984496124,0.7751937984496124,33.333333333333336,37.2093023255814,100.0,47.286821705426355,15.503875968992247
ML552,In The Morning,Ledisi,42,11,4,2,3,4,41,6,3,4,82,191,53,56,21.98952879581152,5.7591623036649215,2.094240837696335,1.0471204188481675,1.5706806282722514,2.094240837696335,21.465968586387433,3.141361256544503,1.5706806282722514,2.094240837696335,42.931937172774866,100.0,27.74869109947644,29.319371727748692
ML553,Come Share My Love,Miki Howard,122,0,0,59,0,0,118,0,0,59,90,225,122,13,54.22222222222222,0.0,0.0,26.22222222222222,0.0,0.0,52.44444444444444,0.0,0.0,26.22222222222222,40.0,100.0,54.22222222222222,5.777777777777778
ML554,I Can't Give You Anything But Love,Smokey Robinson,25,1,0,1,0,0,25,0,3,0,44,88,26,18,28.40909090909091,1.1363636363636365,0.0,1.1363636363636365,0.0,0.0,28.40909090909091,0.0,3.409090909090909,0.0,50.0,100.0,29.545454545454547,20.454545454545453
ML556,Our Love,Natalie Cole,64,5,9,13,3,9,60,3,7,14,74,175,69,32,36.57142857142857,2.857142857142857,5.142857142857143,7.428571428571429,1.7142857142857142,5.142857142857143,34.285714285714285,1.7142857142857142,4.0,8.0,42.285714285714285,100.0,39.42857142857143,18.285714285714285
ML557,If I Knew ,Jimmy Sommers,22,33,22,9,22,19,22,30,8,13,53,119,55,11,18.48739495798319,27.73109243697479,18.48739495798319,7.563025210084033,18.48739495798319,15.966386554621849,18.48739495798319,25.210084033613445,6.722689075630252,10.92436974789916,44.53781512605042,100.0,46.21848739495798,9.243697478991596
ML558,House Of Love,Kindred The Family Soul,32,3,1,8,0,2,24,0,2,7,93,224,35,96,14.285714285714286,1.3392857142857142,0.44642857142857145,3.5714285714285716,0.0,0.8928571428571429,10.714285714285714,0.0,0.8928571428571429,3.125,41.517857142857146,100.0,15.625,42.857142857142854
ML561,Bustin' At 'Em,Waka Flocka Flame,1,2,2,0,1,2,0,2,0,0,22,25,3,0,4.0,8.0,8.0,0.0,4.0,8.0,0.0,8.0,0.0,0.0,88.0,100.0,12.0,0.0
ML562,Mickey Mouse,Wavves,0,18,0,0,6,6,0,18,6,0,42,72,18,12,0.0,25.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,25.0,8.333333333333334,0.0,58.333333333333336,100.0,25.0,16.666666666666668
ML563,Organ Blues,Suuns,9,1,0,3,0,0,5,0,1,0,29,46,10,7,19.565217391304348,2.1739130434782608,0.0,6.521739130434782,0.0,0.0,10.869565217391305,0.0,2.1739130434782608,0.0,63.04347826086956,100.0,21.73913043478261,15.217391304347826
ML564,Dream About The Future,The Apples In Stereo,1,1,0,1,0,0,1,1,1,1,84,165,2,79,0.6060606060606061,0.6060606060606061,0.0,0.6060606060606061,0.0,0.0,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.6060606060606061,50.90909090909091,100.0,1.2121212121212122,47.878787878787875
ML565,Small Axe,Bob Marley & The Wailers,10,12,6,10,6,1,7,9,5,6,51,105,22,32,9.523809523809524,11.428571428571429,5.714285714285714,9.523809523809524,5.714285714285714,0.9523809523809523,6.666666666666667,8.571428571428571,4.761904761904762,5.714285714285714,48.57142857142857,100.0,20.952380952380953,30.476190476190474
ML566,Boss Status,Waking The Cadaver,15,15,11,6,10,14,2,13,6,10,24,68,30,14,22.058823529411764,22.058823529411764,16.176470588235293,8.823529411764707,14.705882352941176,20.58823529411765,2.9411764705882355,19.11764705882353,8.823529411764707,14.705882352941176,35.294117647058826,100.0,44.11764705882353,20.58823529411765
