,title,artist,valence,arousal,dominance,sd_valence,sd_arousal,sd_dominance,empty,empty,empty,empty,unknown,total_number_of_words,emotional_impact_words,empty,norm_valence,norm_arousal,norm_dominance,empty,empty,empty,empty,empty,empty,empty,norm_unknown,norm_total,norm_emotional_impact,empty
ML681,Sliver,Nirvana,6.531210191082813,3.8671337579617777,5.638089171974519,1.7171337579617807,2.4480254777070054,2.2113375796178314,0,0,0,0,22,179,157,0,72.56900212314237,42.96815286624198,62.64543524416133,0,0,0,0,0,0,0,12.290502793296088,100,87.70949720670392,0.0
ML682,The Way That I Love You,Ashanti,6.337009345794391,4.178691588785049,5.504018691588786,1.492429906542055,2.5241121495327095,2.3507476635513993,0,0,0,0,77,184,107,0,70.411214953271,46.4299065420561,61.15576323987539,0,0,0,0,0,0,0,41.84782608695652,100,58.152173913043484,0.0
ML683,Southern Girl ,Maze,6.6024675324675295,4.113246753246752,5.732987012987009,1.6520779220779227,2.410389610389612,2.149870129870131,0,0,0,0,27,104,77,0,73.36075036075033,45.70274170274169,63.69985569985566,0,0,0,0,0,0,0,25.961538461538463,100,74.03846153846155,0.0
ML684,Will You Love Me Tomorrow?,Carole King,6.764999999999999,4.423125000000001,5.838749999999997,1.5765625,2.545625,2.2975,0,0,0,0,23,55,32,0,75.16666666666666,49.14583333333334,64.87499999999997,0,0,0,0,0,0,0,41.81818181818181,100,58.18181818181818,0.0
ML685,You Don't Have To Hurt No More,Mint Condition,5.319999999999997,4.288505747126441,5.179425287356324,1.6108045977011494,2.3693103448275874,2.156321839080461,0,0,0,0,63,150,87,0,59.11111111111107,47.65006385696046,57.549169859514706,0,0,0,0,0,0,0,42.0,100,57.99999999999999,0.0
ML686,The Sweetest Love,Robin Thicke,6.779166666666667,4.683333333333336,5.830833333333333,1.6533333333333335,2.7016666666666667,2.3945,0,0,0,0,154,214,60,0,75.32407407407408,52.03703703703707,64.78703703703702,0,0,0,0,0,0,0,71.96261682242991,100,28.037383177570092,0.0
ML687,Movin' Me On,Eliane Elias,6.679999999999999,4.096486486486487,5.5943243243243215,1.6054054054054052,2.530540540540541,2.0643243243243248,0,0,0,0,40,77,37,0,74.22222222222221,45.516516516516525,62.15915915915913,0,0,0,0,0,0,0,51.94805194805194,100,48.05194805194805,0.0
ML688,Barricade,Interpol,5.606416666666667,4.172333333333337,5.406249999999994,1.7017500000000005,2.3370000000000015,2.142333333333334,0,0,0,0,51,171,120,0,62.29351851851852,46.3592592592593,60.06944444444438,0,0,0,0,0,0,0,29.82456140350877,100,70.17543859649122,0.0
ML689,Mars Needs Women,Rob Zombie,5.2948611111111115,4.332916666666664,5.148263888888883,1.6866666666666665,2.4124305555555536,2.191597222222224,0,0,0,0,17,161,144,0,58.8317901234568,48.14351851851849,57.20293209876537,0,0,0,0,0,0,0,10.559006211180124,100,89.44099378881988,0.0
ML690,I Won't Let Go,Rascal Flatts,5.445294117647058,4.24514705882353,5.377058823529412,1.755,2.2877941176470586,2.1845588235294127,0,0,0,0,52,120,68,0,60.5032679738562,47.168300653594784,59.74509803921569,0,0,0,0,0,0,0,43.333333333333336,100,56.666666666666664,0.0
ML691,Golden Slumbers,The Beatles,6.411463414634143,3.921463414634146,5.645121951219513,1.6058536585365855,2.2502439024390246,1.9934146341463412,0,0,0,0,0,41,41,0,71.23848238482383,43.571815718157175,62.72357723577237,0,0,0,0,0,0,0,0.0,100,100.0,0.0
ML692,Fresh Garbage,Spirit,5.4167647058823505,3.478823529411765,5.844117647058824,1.590294117647059,2.2479411764705883,2.108823529411765,0,0,0,0,11,45,34,0,60.186274509803894,38.65359477124183,64.93464052287582,0,0,0,0,0,0,0,24.444444444444443,100,75.55555555555556,0.0
ML693,You Keep Me Hangin' On,Vanilla Fudge,6.4674999999999985,4.261,5.8793333333333315,1.8056666666666663,2.4716666666666685,2.2533333333333334,0,0,0,0,53,113,60,0,71.8611111111111,47.34444444444445,65.3259259259259,0,0,0,0,0,0,0,46.902654867256636,100,53.09734513274337,0.0
ML694,Boogie Fever,The Sylvers,4.924324324324327,4.505765765765767,4.978378378378377,1.8267567567567553,2.4021621621621625,1.9448648648648648,0,0,0,0,81,192,111,0,54.714714714714745,50.06406406406407,55.3153153153153,0,0,0,0,0,0,0,42.1875,100,57.8125,0.0
ML695,What Is Life,George Harrison,6.3606451612903205,4.458064516129035,5.656290322580643,1.6033870967741932,2.4611290322580657,2.3298387096774196,0,0,0,0,33,95,62,0,70.67383512544801,49.534050179211505,62.84767025089603,0,0,0,0,0,0,0,34.73684210526316,100,65.26315789473685,0.0
ML697,Trouble,Lindsey Buckingham,5.722826086956524,4.319782608695652,5.697608695652175,1.585434782608696,2.392608695652174,2.1936956521739135,0,0,0,0,35,81,46,0,63.58695652173916,47.9975845410628,63.30676328502417,0,0,0,0,0,0,0,43.20987654320987,100,56.79012345679012,0.0
ML698,Angel Of Harlem,U2,6.483103448275863,4.186206896551726,5.679770114942526,1.689655172413792,2.551724137931034,2.131379310344827,0,0,0,0,51,138,87,0,72.03448275862071,46.51340996168584,63.10855683269473,0,0,0,0,0,0,0,36.95652173913043,100,63.04347826086957,0.0
ML699,Bad Time,Grand Funk Railroad,6.4218556701030955,4.572474226804131,5.303402061855672,1.597731958762886,2.705051546391752,2.3859793814432986,0,0,0,0,62,159,97,0,71.3539518900344,50.805269186712565,58.92668957617414,0,0,0,0,0,0,0,38.9937106918239,100,61.0062893081761,0.0
ML700,What Is Love,Haddaway,5.236447368421051,4.804473684210534,4.83092105263158,1.6219736842105257,2.561447368421054,2.432500000000001,0,0,0,0,66,142,76,0,58.18274853801168,53.3830409356726,53.676900584795334,0,0,0,0,0,0,0,46.478873239436616,100,53.52112676056338,0.0
ML701,Take Your Time ,The S.O.S. Band,5.91888888888889,4.092111111111114,5.331000000000002,1.7796666666666678,2.3840000000000017,2.284666666666668,0,0,0,0,24,114,90,0,65.76543209876544,45.46790123456793,59.23333333333336,0,0,0,0,0,0,0,21.052631578947366,100,78.94736842105263,0.0
ML702,I'm In You,Peter Frampton,7.087241379310344,4.780689655172413,5.815862068965516,1.5496551724137935,2.752758620689655,2.4827586206896557,0,0,0,0,49,78,29,0,78.7471264367816,53.11877394636014,64.6206896551724,0,0,0,0,0,0,0,62.82051282051282,100,37.17948717948718,0.0
ML703,Unity,Operation Ivy,5.065000000000002,4.65192307692308,5.2013461538461545,1.6378846153846156,2.357307692307693,2.2249999999999983,0,0,0,0,61,165,104,0,56.2777777777778,51.68803418803422,57.79273504273505,0,0,0,0,0,0,0,36.96969696969697,100,63.030303030303024,0.0
ML705,Bring Them To Light ,Apocalyptica,5.138229166666666,4.570625,5.126979166666666,1.6414583333333326,2.3897916666666674,2.246041666666667,0,0,0,0,59,155,96,0,57.09143518518518,50.78472222222222,56.96643518518518,0,0,0,0,0,0,0,38.064516129032256,100,61.935483870967744,0.0
ML706,Love Is Dead,Kopek,4.324871794871792,4.400427350427354,4.371025641025645,1.6390598290598257,2.377606837606838,2.2689743589743583,0,0,0,0,53,170,117,0,48.05413105413103,48.893637226970604,48.566951566951616,0,0,0,0,0,0,0,31.176470588235293,100,68.82352941176471,0.0
ML707,Close Your Eyes,Peaches & Herb,6.522542372881354,4.421355932203393,5.726440677966105,1.613728813559322,2.5606779661016934,2.3649152542372884,0,0,0,0,22,81,59,0,72.47269303201504,49.12617702448214,63.62711864406783,0,0,0,0,0,0,0,27.160493827160494,100,72.8395061728395,0.0
ML708,You're My Everything,The Temptations,6.452962962962964,4.2488888888888905,5.552592592592592,1.6380246913580248,2.4641975308641997,2.277654320987655,0,0,0,0,67,148,81,0,71.69958847736626,47.209876543209894,61.695473251028794,0,0,0,0,0,0,0,45.27027027027027,100,54.729729729729726,0.0
ML709,I Do Love You,GQ,7.127307692307693,4.932948717948723,5.89820512820513,1.5460256410256412,2.7573076923076916,2.5229487179487173,0,0,0,0,41,119,78,0,79.1923076923077,54.81054131054137,65.53561253561256,0,0,0,0,0,0,0,34.45378151260504,100,65.54621848739495,0.0
ML710,El Crimen De Culiacan,Chalino Sanchez,4.120909090909091,4.380909090909091,4.774545454545454,1.739090909090909,2.3599999999999994,2.314545454545455,0,0,0,0,129,140,11,0,45.78787878787879,48.676767676767675,53.05050505050505,0,0,0,0,0,0,0,92.14285714285714,100,7.857142857142857,0.0
ML711,Come Home Soon,Shedaisy,6.013947368421054,4.086052631578944,5.670921052631577,1.7401315789473684,2.3746052631578944,2.21,0,0,0,0,41,117,76,0,66.8216374269006,45.400584795321606,63.010233918128634,0,0,0,0,0,0,0,35.04273504273504,100,64.95726495726495,0.0
ML712,Standing Outside The Fire,Garth Brooks,5.300163934426229,4.669180327868855,5.2178688524590155,1.865245901639344,2.3050819672131166,2.2665573770491805,0,0,0,0,65,126,61,0,58.89071038251365,51.879781420765056,57.976320582877946,0,0,0,0,0,0,0,51.587301587301596,100,48.41269841269841,0.0
ML713,I May Hate Myself In The Morning,Lee Ann Womack,5.694912280701754,4.2094736842105265,5.584561403508775,1.6536842105263159,2.3424561403508766,2.2012280701754396,0,0,0,0,56,113,57,0,63.27680311890837,46.771929824561404,62.05068226120861,0,0,0,0,0,0,0,49.557522123893804,100,50.442477876106196,0.0
ML714,L-O-V-E,Nat King Cole,6.795789473684211,4.445263157894738,5.664210526315788,1.5547368421052634,2.5847368421052628,2.3452631578947374,0,0,0,0,18,56,38,0,75.50877192982458,49.39181286549709,62.935672514619874,0,0,0,0,0,0,0,32.142857142857146,100,67.85714285714286,0.0
ML716,All This Love,DeBarge,6.750571428571428,4.529333333333339,5.658285714285715,1.6729523809523799,2.642857142857143,2.4345714285714273,0,0,0,0,53,158,105,0,75.0063492063492,50.325925925925986,62.86984126984128,0,0,0,0,0,0,0,33.54430379746836,100,66.45569620253164,0.0
ML718,The Sky Is Crying,Elmore James,5.523555555555554,4.246000000000002,5.252666666666666,1.7895555555555558,2.4739999999999993,2.2311111111111117,0,0,0,0,13,58,45,0,61.37283950617283,47.177777777777806,58.36296296296296,0,0,0,0,0,0,0,22.413793103448278,100,77.58620689655173,0.0
ML723,Bless His Name,Jeremy Riddle,6.216518518518518,4.039407407407408,5.750518518518517,1.7942222222222213,2.334814814814816,2.2658518518518496,0,0,0,0,37,172,135,0,69.07242798353909,44.88230452674898,63.894650205761295,0,0,0,0,0,0,0,21.511627906976745,100,78.48837209302324,0.0
ML724,Because I'm Forgiven,"Phillips, Craig & Dean",7.018666666666666,4.546000000000001,6.133333333333332,1.6103333333333332,2.5080000000000005,2.2090000000000005,0,0,0,0,29,59,30,0,77.98518518518519,50.51111111111113,68.14814814814812,0,0,0,0,0,0,0,49.152542372881356,100,50.847457627118644,0.0
ML725,Beautiful,Sarah Sadler,6.464634146341465,4.527317073170731,5.956585365853656,1.6870731707317066,2.409512195121951,2.17390243902439,0,0,0,0,10,51,41,0,71.82926829268294,50.30352303523034,66.1842818428184,0,0,0,0,0,0,0,19.607843137254903,100,80.3921568627451,0.0
ML726,Abrazame Muy Fuerte,Juan Gabriel,3.934444444444444,4.405555555555555,4.953333333333334,1.7477777777777779,2.241111111111111,2.34,0,0,0,0,285,294,9,0,43.716049382716044,48.950617283950606,55.037037037037045,0,0,0,0,0,0,0,96.93877551020408,100,3.061224489795918,0.0
ML729,You Are There,Salvador,6.403934426229505,4.0790163934426245,5.617213114754097,1.6663934426229507,2.354426229508196,2.169016393442624,0,0,0,0,36,97,61,0,71.15482695810562,45.32240437158472,62.413479052823305,0,0,0,0,0,0,0,37.11340206185567,100,62.88659793814433,0.0
ML730,Love Is Forever,Billy Ocean,6.444754098360655,4.32098360655738,5.5826229508196725,1.5070491803278696,2.536229508196722,2.331147540983607,0,0,0,0,38,99,61,0,71.60837887067395,48.01092896174867,62.02914389799636,0,0,0,0,0,0,0,38.38383838383838,100,61.61616161616161,0.0
ML734,Yellow Roses,Dolly Parton,6.702446808510637,4.030000000000002,5.899361702127664,1.731382978723403,2.406489361702129,2.236382978723403,0,0,0,0,43,137,94,0,74.47163120567376,44.7777777777778,65.54846335697405,0,0,0,0,0,0,0,31.386861313868614,100,68.61313868613139,0.0
ML737,The Metal,Tenacious D,4.804528301886794,4.293962264150941,5.346603773584907,1.5950943396226422,2.2884905660377357,2.141509433962264,0,0,0,0,33,86,53,0,53.38364779874215,47.71069182389934,59.406708595387855,0,0,0,0,0,0,0,38.372093023255815,100,61.627906976744185,0.0
ML738,A Thousand Miles Away,The Heartbeats,6.375,3.8893750000000002,5.969062500000001,1.7734375,2.3375,2.2771875000000006,0,0,0,0,30,62,32,0,70.83333333333333,43.21527777777778,66.32291666666669,0,0,0,0,0,0,0,48.38709677419355,100,51.61290322580645,0.0
ML740,Yearning For Your Love,The Gap Band,6.550833333333334,4.388125,5.739374999999993,1.8968750000000032,2.465000000000003,2.1843750000000024,0,0,0,0,98,194,96,0,72.78703703703704,48.756944444444436,63.77083333333326,0,0,0,0,0,0,0,50.51546391752577,100,49.48453608247423,0.0
ML741,Outlaw,War,5.060916666666668,5.0530833333333325,5.174500000000001,1.9274166666666672,2.279499999999999,2.2692500000000004,0,0,0,0,20,140,120,0,56.23240740740742,56.14537037037036,57.49444444444445,0,0,0,0,0,0,0,14.285714285714285,100,85.71428571428571,0.0
ML742,A Puro Dolor,Dinora Y La Juventud,4.992727272727273,4.347272727272727,5.028181818181818,1.8081818181818183,2.2736363636363635,2.2681818181818185,0,0,0,0,188,199,11,0,55.47474747474748,48.3030303030303,55.868686868686865,0,0,0,0,0,0,0,94.47236180904522,100,5.527638190954774,0.0
ML743,De Cara A La Pared,Lhasa,4.245,4.125,5.245,1.7000000000000002,1.935,2.36,0,0,0,0,50,52,2,0,47.166666666666664,45.833333333333336,58.27777777777778,0,0,0,0,0,0,0,96.15384615384616,100,3.8461538461538463,0.0
ML744,En Algun Lugar,Duncan Dhu,4.732000000000001,4.340999999999999,5.062,1.839,2.303,2.2920000000000003,0,0,0,0,128,138,10,0,52.57777777777779,48.23333333333332,56.24444444444445,0,0,0,0,0,0,0,92.7536231884058,100,7.246376811594203,0.0
ML745,Rogaciano,Miguel Aceves Mejia,4.728333333333334,4.396666666666667,5.253333333333333,1.5816666666666668,2.135,2.1933333333333334,0,0,0,0,97,103,6,0,52.537037037037045,48.85185185185186,58.37037037037036,0,0,0,0,0,0,0,94.1747572815534,100,5.825242718446602,0.0
ML747,Sexy Little Thing,Chickenfoot,6.739479166666666,4.702604166666671,5.687083333333338,1.594479166666666,2.5733333333333315,2.3841666666666663,0,0,0,0,84,180,96,0,74.88310185185183,52.251157407407455,63.189814814814866,0,0,0,0,0,0,0,46.666666666666664,100,53.333333333333336,0.0
ML748,Seether,Veruca Salt,5.470172413793103,4.324137931034484,5.448620689655174,1.7899999999999996,2.3270689655172423,2.2856896551724137,0,0,0,0,74,132,58,0,60.77969348659003,48.045977011494266,60.54022988505749,0,0,0,0,0,0,0,56.060606060606055,100,43.93939393939394,0.0
ML749,Is This Love,Corinne Bailey Rae,7.089285714285715,4.46014285714286,5.969428571428574,1.5579999999999996,2.710428571428569,2.5048571428571407,0,0,0,0,51,121,70,0,78.76984126984128,49.55714285714289,66.32698412698416,0,0,0,0,0,0,0,42.14876033057851,100,57.85123966942148,0.0
ML750,Wayfaring Stranger,Jack White,5.818301886792451,4.02622641509434,5.587924528301886,1.7000000000000002,2.3398113207547175,2.2498113207547172,0,0,0,0,30,83,53,0,64.64779874213835,44.73584905660377,62.0880503144654,0,0,0,0,0,0,0,36.144578313253014,100,63.85542168674698,0.0
ML751,Fightin' For,Cross Canadian Ragweed,5.200454545454545,4.455909090909093,5.368863636363636,1.757954545454545,2.354545454545455,2.163863636363636,0,0,0,0,51,95,44,0,57.78282828282828,49.51010101010103,59.6540404040404,0,0,0,0,0,0,0,53.68421052631579,100,46.31578947368421,0.0
ML752,It Ain't Easy Bein' Easy,Janie Frickie,6.3686538461538476,4.166346153846151,5.8888461538461545,1.6663461538461535,2.4896153846153846,2.145961538461539,0,0,0,0,51,103,52,0,70.76282051282053,46.29273504273501,65.43162393162395,0,0,0,0,0,0,0,49.51456310679612,100,50.48543689320388,0.0
ML753,Bed Of Roses,The Statler Brothers,6.315714285714285,3.86591836734694,5.816938775510203,1.6314285714285715,2.3187755102040817,2.135306122448979,0,0,0,0,29,78,49,0,70.17460317460316,42.954648526077115,64.63265306122449,0,0,0,0,0,0,0,37.17948717948718,100,62.82051282051282,0.0
ML754,But You Know I Love You,Dolly Parton,6.66879120879121,4.267802197802202,5.663516483516481,1.5668131868131854,2.5272527472527475,2.3586813186813163,0,0,0,0,49,140,91,0,74.0976800976801,47.42002442002447,62.92796092796089,0,0,0,0,0,0,0,35.0,100,65.0,0.0
ML755,The Nobodies,Marilyn Manson,5.1830434782608705,4.128478260869565,5.116521739130436,1.5941304347826086,2.1954347826086966,2.1891304347826086,0,0,0,0,98,144,46,0,57.58937198067633,45.871980676328505,56.85024154589373,0,0,0,0,0,0,0,68.05555555555556,100,31.944444444444443,0.0
ML756,Killer Of Giants,Ozzy Osbourne,4.655079365079367,5.124444444444448,5.3674603174603215,1.5644444444444452,2.3469841269841267,2.4853968253968253,0,0,0,0,38,101,63,0,51.723104056437414,56.93827160493831,59.638447971781346,0,0,0,0,0,0,0,37.62376237623762,100,62.37623762376238,0.0
ML757,Never Enough,L.A. Guns,6.0663636363636355,4.305454545454545,5.324848484848485,1.7148484848484848,2.323030303030303,2.3096969696969696,0,0,0,0,60,93,33,0,67.40404040404039,47.838383838383834,59.16498316498317,0,0,0,0,0,0,0,64.51612903225806,100,35.483870967741936,0.0
ML758,Iron Maiden,Iron Maiden,5.319032258064518,4.060645161290322,5.451290322580645,1.494838709677419,2.156451612903226,2.130322580645161,0,0,0,0,22,53,31,0,59.10035842293909,45.11827956989246,60.56989247311828,0,0,0,0,0,0,0,41.509433962264154,100,58.490566037735846,0.0
ML759,New Girl Now,Honeymoon Suite,6.699027777777776,4.496249999999998,5.531944444444444,1.5519444444444448,2.5223611111111115,2.1054166666666667,0,0,0,0,49,121,72,0,74.43364197530862,49.958333333333314,61.46604938271605,0,0,0,0,0,0,0,40.49586776859504,100,59.50413223140496,0.0
ML760,Willie The Wimp ,Stevie Ray Vaughan & Double Trouble,5.045454545454546,3.8169090909090913,5.207818181818184,1.5056363636363639,2.3858181818181814,2.1554545454545453,0,0,0,0,51,106,55,0,56.06060606060606,42.410101010101016,57.86464646464648,0,0,0,0,0,0,0,48.113207547169814,100,51.886792452830186,0.0
ML761,Love Like This,Faith Evans,6.5518390804597715,4.4188505747126445,5.82126436781609,1.5734482758620685,2.4913793103448274,2.162988505747126,0,0,0,0,61,148,87,0,72.79821200510858,49.09833971902938,64.68071519795654,0,0,0,0,0,0,0,41.21621621621622,100,58.78378378378378,0.0
ML762,Jailhouse Rock,Elvis Presley,5.064677419354846,3.9074999999999975,5.229758064516126,1.7125000000000006,2.303870967741935,2.19459677419355,0,0,0,0,67,191,124,0,56.274193548387174,43.41666666666664,58.10842293906806,0,0,0,0,0,0,0,35.07853403141361,100,64.92146596858639,0.0
ML763,I Love You Because,Al Martino,6.456315789473685,4.230000000000001,5.837894736842104,1.5581578947368422,2.4718421052631583,2.3150000000000004,0,0,0,0,16,54,38,0,71.73684210526316,47.000000000000014,64.86549707602337,0,0,0,0,0,0,0,29.629629629629626,100,70.37037037037037,0.0
ML764,Rock Your Baby,George McCrae,5.876486486486488,3.925405405405404,5.469594594594591,1.7195945945945947,2.3095945945945955,2.206081081081082,0,0,0,0,23,97,74,0,65.29429429429432,43.6156156156156,60.77327327327324,0,0,0,0,0,0,0,23.711340206185564,100,76.28865979381443,0.0
ML765,Save My Love,Bruce Springsteen,6.18881355932203,4.07677966101695,5.749830508474575,1.7125423728813558,2.4028813559322026,2.186610169491526,0,0,0,0,43,102,59,0,68.76459510357812,45.297551789077225,63.887005649717494,0,0,0,0,0,0,0,42.15686274509804,100,57.84313725490197,0.0
ML766,The Journey,Dolores O'Riordan,5.865000000000001,4.334117647058825,5.570588235294116,1.8052941176470587,2.3767647058823527,2.1182352941176474,0,0,0,0,12,46,34,0,65.16666666666669,48.15686274509806,61.895424836601286,0,0,0,0,0,0,0,26.08695652173913,100,73.91304347826086,0.0
ML768,Hit Me With Your Rhythm Stick,Ian Dury & The Blockheads,4.65348314606741,4.936179775280903,5.406629213483139,1.8419101123595503,2.1207865168539324,2.3869662921348347,0,0,0,0,36,125,89,0,51.705368289637896,54.84644194756558,60.07365792759044,0,0,0,0,0,0,0,28.799999999999997,100,71.2,0.0
